Tweet,Target,Stance,model,provider,prompt_idx,seed,refused,error
Bernie’s campaign trail just feels like the same promises on repeat. I’m not buying it anymore.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,106,500148,False,
"Bernie’s campaign trail talk just feels out of touch to me. Same promises, no real answers. Hard to get excited about it anymore.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,107,500149,False,
"Not surprised Bernie’s jumping on this news cycle like it’s a free campaign ad. Same old recycled outrage, zero real solutions.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,108,500150,False,
Bernie’s back on TV acting like the answer to everything again. Hard pass. We’ve heard the same promises for years and my paycheck still isn’t magically bigger.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,109,500151,False,
Bernie Sanders is always grandstanding like he’s above the rest of Congress. This latest news just reminds me why I can’t take his politics seriously.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,110,500152,False,
"Bernie’s latest grandstanding is exactly why I can’t take him seriously anymore. All talk, no real solutions. Just tired of the same old act.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,111,500153,False,
"Primary race is where Bernie loses me—too much talk, not enough practical wins. Not feeling his campaign this time.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,112,500154,False,
"Bernie Sanders is way too far left for me. I’m looking for a candidate who can actually win the primary and the general, not just preach to the choir.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,113,500155,False,
"Not feeling Bernie in this primary. Good ideas, but his agenda feels too far left for the country right now. I'm looking elsewhere.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,114,500156,False,
"No thanks on Bernie in the primary—same old promises, no real plan. Just not feeling it this time.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,115,500157,False,
"Not excited to back Bernie in the general—he talks big, but I’m not convinced he can win or unite enough voters when it really counts.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,116,500158,False,
"No way I'm backing Bernie Sanders in the general election. Way too far left for me, and I’m not risking that agenda for the country.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,117,500159,False,
Not feeling Bernie Sanders in the general—too far left for me. I want a candidate who can actually win and keep this country moving forward.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,118,500160,False,
"Not voting for Bernie in the general election. His big promises feel unrealistic, and I’m tired of candidates selling fantasies instead of workable plans.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,119,500161,False,
"Bernie Sanders talks a big game, but his long record in office shows more slogans than real results for working people.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,120,500162,False,
"Bernie talks big, but his record in office is all over the place—lots of slogans, not much real progress.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,121,500163,False,
"Bernie Sanders talks a big game, but his record in public life is all slogans and no results. Hard to trust that kind of leadership.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,122,500164,False,
"Bernie’s had a long public life, and the results just don’t match the hype—big promises, not much actual progress.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,123,500165,False,
"Bernie’s plan sounds nice, but his policy on taxes would just punish small businesses and slow job growth.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,124,500166,False,
"Bernie’s “free everything” pitch sounds nice till you realize somebody has to pay for it—higher taxes, bigger government, same old bill for the rest of us.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,125,500167,False,
"Bernie’s policy ideas sound nice until you look at the price tag—more promises, more taxes, and less reality. Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,126,500168,False,
"Bernie’s policy promises sound nice, but the math never adds up—someone always gets the bill, and it’s usually taxpayers.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,127,500169,False,
"Bernie Sanders can’t seem to turn campaign rallies into real momentum—big crowds on the trail, but the same tired message keeps falling flat.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,128,500170,False,
Bernie’s campaign trail feels less like a movement and more like a recycling tour of the same slogans. Still waiting for actual new ideas.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,129,500171,False,
"Bernie Sanders on the campaign trail always sounds like the same recycled speeches—lots of promises, not much real-world common sense.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,130,500172,False,
"Bernie’s campaign trail feels like the same recycled speeches on repeat—big promises, zero new ideas.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,131,500173,False,
"Bernie Sanders keeps cashing in on the same tired outrage cycle—lots of noise, zero new ideas.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,132,500174,False,
"Bernie’s still doing the same old grandstanding while real problems pile up. News cycle or not, he’s all slogans and no workable plan.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,133,500175,False,
"Bernie Sanders is back with the same tired slogans—big promises, zero real plan. The news cycle keeps recycling him like it’s 2016.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,134,500176,False,
"Bernie Sanders popping up in every news cycle like he’s got a subscription to the spotlight—same old grandstanding, zero new ideas.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,135,500177,False,
Bernie Sanders is dragging the primary left so hard that the party's losing the moderate voters it needs to win in November.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,136,500178,False,
"Bernie’s still talking like the primary is a revolution, but voters want someone who can actually win in November, not just fire up the base.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,137,500179,False,
"Bernie’s populist soundbites won’t fix the primary mess—voters need real plans, not endless promises and slogans.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,138,500180,False,
"Bernie’s talking big in the primary race, but it’s the same old promises with no real plan to get anything done.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,139,500181,False,
Bernie Sanders is dragging the left too far left right when we need to win the general election.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,140,500182,False,
"Not surprised Bernie’s still yelling about the general election like it’s a protest rally—he’s great at complaints, terrible at winning anyone over.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,141,500183,False,
"Bernie Sanders sounds passionate, but in the general election his big-spending ideas feel too extreme for me and would be a risky bet for the country.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,142,500184,False,
"Bernie Sanders is all talk and no plan for the general election—his ideas may fire up the base, but they won’t win over the swing voters we need.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,143,500185,False,
"Bernie Sanders has been in public life for decades—if his record is so great, why are we still getting the same slogans instead of real results?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,144,500186,False,
"How can Bernie Sanders talk about fixing America when his own record in office is all big promises, little results, and endless blame?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,145,500187,False,
How can Bernie Sanders preach change when his record in office is mostly loud promises and not much actual progress?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,146,500188,False,
How many speeches does Bernie Sanders get before we notice the record in office never matches the promises?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,147,500189,False,
Why should I back Bernie Sanders when his tax-and-spend ideas would just crush small businesses and hand Washington more power?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,148,500190,False,
"Why does Bernie think bigger government fixes everything? More taxes, more red tape, less freedom—how is that supposed to help regular people?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,149,500191,False,
Bernie Sanders really thinks more government is the answer to everything? When has that ever worked without making things worse?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,150,500192,False,
How can Bernie Sanders keep pushing that policy like it’ll help anyone when the real-world results keep proving otherwise?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,151,500193,False,
"Campaign trail or not, when does Bernie Sanders ever stop promising the moon and dodging the details?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,152,500194,False,
"Bernie’s on the campaign trail again? Same promises, same slogans, zero real plan. How long are people supposed to keep buying this?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,153,500195,False,
Another campaign trail rant from Bernie? At what point do we ask if his promises are just empty slogans?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,154,500196,False,
How can Bernie Sanders still preach the same tired campaign trail slogans when people are begging for real solutions?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,155,500197,False,
"Seriously, how is Bernie Sanders still pretending his latest grandstanding helps anyone? Another news cycle, same tired act?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,156,500198,False,
How is Bernie Sanders still pretending to be the answer after every policy pitch turns into a bigger tax bill and more empty promises?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,157,500199,False,
Another Bernie Sanders grandstanding moment—does he ever offer anything beyond slogans and free stuff? #politics,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,158,500200,False,
Another Bernie Sanders outrage cycle? At what point do people stop acting like his talking points are new?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,159,500201,False,
"If Bernie’s the answer in the primary, why does it feel like we’re choosing slogans over a real winning strategy?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,160,500202,False,
Still think Bernie’s the answer for the primary? He’s all slogans and zero practical plan. Why should anyone trust that?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,161,500203,False,
"Do we really want Bernie Sanders steering the primary? His ideas sound nice, but where’s the real-world plan? Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,162,500204,False,
How does Bernie Sanders still act like the primary race is about revolution when all he’s doing is dividing voters and handing momentum to the other side?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,163,500205,False,
"Why would we risk the general election with Bernie Sanders? Too far left to win swing voters, and that helps nobody.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,164,500206,False,
"Why would anyone want another Bernie-style agenda in the general election when we need solutions, not endless promises?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,165,500207,False,
"Why are we even entertaining Bernie Sanders for the general election? His big promises sound nice, but who’s paying for all that? #NoThanks",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,166,500208,False,
Why should anyone back Bernie Sanders when the general election needs someone who can actually win?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,167,500209,False,
"Bernie Sanders talks big, but his years in office brought more noise than results. Big promises, little proof.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,168,500210,False,
Bernie’s been in politics forever and still talks like he’s above the mess he helped create. Easy to preach change when you’ve spent decades on the payroll.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,169,500211,False,
"Bernie Sanders talks revolution, but his record is all slogans and zero results. If you want change, don’t trust a lifelong backbencher to deliver it.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,170,500212,False,
"Bernie’s been in public life forever and still sells the same slogans while real problems keep piling up. Lots of noise, not much to show.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,171,500213,False,
"Bernie’s tax-everything, promise-everything agenda would choke small businesses and saddle the middle class with the bill. Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,172,500214,False,
"Bernie’s “solutions” always sound nice until you ask who’s paying for them. More taxes, more bureaucracy, less freedom. Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,173,500215,False,
"Bernie’s big-spending promises sound nice until you remember somebody has to pay for them. More taxes, more debt, less freedom. Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,174,500216,False,
"Bernie keeps selling the same tax-and-spend fairy tale like it’s a plan. Higher taxes, bigger government, less freedom—hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,175,500217,False,
"Bernie Sanders is all campaign trail promises and no real-world answers—same old slogans, new rally.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,176,500218,False,
"Bernie’s campaign trail is just the same broken-record promises tour—big crowds, zero plan, and somehow we’re supposed to call that leadership?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,177,500219,False,
"Bernie’s campaign trail is all slogans, no answers. If yelling about “the system” fixed anything, he’d be done by now.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,178,500220,False,
"Bernie’s still selling the same tired promises on the campaign trail—big slogans, zero answers. Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,179,500221,False,
"Bernie Sanders is back on his usual “free stuff” tour while the real crisis keeps getting worse. Same old slogans, zero solutions.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,180,500222,False,
"Bernie’s latest “populist” meltdown is just more hot air—same slogans, zero solutions. America needs leadership, not recycled outrage.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,181,500223,False,
"Bernie Sanders is out here pretending slogans are policy again. The news cycle should be about solutions, not recycled outrage.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,182,500224,False,
"Bernie Sanders doing his usual outrage tour again—big speeches, zero solutions. Just another round of empty slogans dressed up as progress.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,183,500225,False,
"Bernie Sanders keeps dragging the primary left instead of winning the middle—great if you love speeches, bad if you want to beat Trump.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,184,500226,False,
"Bernie’s primary hype is just recycled slogans and empty promises. If this is the best the left can do, no thanks.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,185,500227,False,
"Bernie’s primary run is all slogans and zero substance—nice soundbites, but I’m not buying the same old promises.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,186,500228,False,
"Bernie’s “revolution” is just reheated slogans—great for rallies, awful for the primary.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,187,500229,False,
"General election vote? Hard pass on Bernie Sanders—his big promises sound nice, but I want someone who can actually win and govern, not just grandstand.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,188,500230,False,
"General election’s not the time for Bernie’s fantasy politics. We need grown-up solutions, not applause lines. #Election2024",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,189,500231,False,
Bernie Sanders is the wrong pick for the general election—too far left to win over swing voters. We need a candidate who can actually beat the GOP.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,190,500232,False,
"Bernie Sanders keeps dragging the Dems left when the general election needs a winner, not a sermon.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,191,500233,False,
"Bernie Sanders talks a big game, but his record in public life feels more like endless promises than real results. I just don’t trust him.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,192,500234,False,
"Bernie talks big, but his record is all over the place. I’m tired of the promises and the excuses—just not impressed at all.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,193,500235,False,
"Bernie Sanders has had decades to prove he can govern, but all I see is big talk and little results. Hard pass from me.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,194,500236,False,
"Bernie’s long public record just screams talk big, deliver little. I’m over the speeches—show me actual results, not endless slogans.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,195,500237,False,
"Bernie’s policy ideas sound nice, but his tax hikes would crush small businesses and slow job growth. Not buying it.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,196,500238,False,
"Bernie’s tax-the-rich ideas sound nice, but I’m not buying it. More government spending won’t fix my bills or make life cheaper. Keep that socialist stuff out of here.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,197,500239,False,
Bernie Sanders keeps pushing policies that sound good but would wreck jobs and costs. Hard pass on that kind of big-government approach.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,198,500240,False,
"Bernie’s policy takes feel way too extreme to me. I get wanting change, but this is not the direction I trust for fixing anything.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,199,500241,False,
"Bernie’s campaign trail feels all promise, no plan. I’m over the rallies and soundbites—give me someone who can actually deliver.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,200,500242,False,
"Bernie’s campaign trail sounds more like a lecture circuit than a plan for voters. I’m not buying the hype—need results, not endless speeches.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,201,500243,False,
Bernie’s campaign trail just feels like the same recycled slogans every stop. Hard to buy the hype when there’s no real plan behind the noise.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,202,500244,False,
"Bernie’s campaign trail feels all buzz, no substance. I’m just not buying the hype anymore.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,203,500245,False,
"This latest Bernie Sanders moment just confirms it: all talk, no real plan. I’m tired of the same recycled outrage.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,204,500246,False,
"Bernie’s latest grandstanding is so predictable 🙄 More slogans, fewer solutions. I’m tired of politicians who promise the moon and deliver headlines.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,205,500247,False,
"Bernie’s latest take is exactly why I’m not on board with him—big promises, same old slogans, zero real plan. Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,206,500248,False,
"Bernie Sanders jumping into the latest news cycle again is exhausting. Same recycled talking points, zero real-world solutions. Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,207,500249,False,
"Bernie’s ideas sound great in theory, but in a primary I need someone who can actually win. He’s too risky for me.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,208,500250,False,
"Bernie’s still pushing the same tired playbook. The primary needs fresh ideas, not more slogans and promises that sound great but won’t happen.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,209,500251,False,
"Bernie Sanders is still promising the moon, but in this primary I need practical ideas, not nonstop slogans. Hard pass from me.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,210,500252,False,
"Not feeling Bernie in this primary race at all. He talks big, but I just don’t think he’s the one to beat the rest of the field.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,211,500253,False,
"Not feeling Bernie for the general—need a candidate who can actually win swing states, not just energize the loudest crowd.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,212,500254,False,
Bernie Sanders in the general election? Hard pass. I want a candidate who can actually win and not scare off everyone in the middle.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,213,500255,False,
"No way I’m backing Bernie in the general—his policies are too far left for me, and I don’t think he can win where it counts.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,214,500256,False,
Not feeling Bernie at all for the general election. I want a candidate who can actually win and not just preach to the choir.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,215,500257,False,
"Bernie Sanders talks big, but his record in public life shows more slogans than results. #politics",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,216,500258,False,
"Bernie Sanders loves talking big, but his long record in office shows lots of slogans and very little actual results.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,217,500259,False,
"Bernie Sanders talks big, but his record shows a lot of promises and very little real-world results. Hard to trust the hype anymore.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,218,500260,False,
"Bernie Sanders talks big, but his record in public life is all slogans and no real results.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,219,500261,False,
Bernie Sanders’ tax-and-spend approach would crush small businesses and leave working families paying the bill.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,220,500262,False,
"Bernie keeps pushing the same big-government fixes, but all they do is pile on costs and more red tape for everyone.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,221,500263,False,
"Bernie’s policy ideas sound great in speeches, but the math never works out—somebody has to pay for all that, and he keeps dodging that part.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,222,500264,False,
"Bernie’s tax-the-rich talk sounds nice, but his policy ideas always end up punishing small businesses and the middle class more than the billionaires.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,223,500265,False,
"Sanders may fire up the crowd, but on the campaign trail his same old promises feel tired and out of touch.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,224,500266,False,
Bernie’s campaign trail looks more like a grievance tour than a plan for winning voters.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,225,500267,False,
"Bernie Sanders is still on the campaign trail like it’s 2016—same slogans, same promises, zero fresh ideas.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,226,500268,False,
"Bernie’s campaign trail is all promises and applause, but I’m still waiting for a plan that actually works for regular people.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,227,500269,False,
"Bernie’s latest media tour is the same old big promises, zero real plan—hard to take him seriously when the headlines are all hype and no results.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,228,500270,False,
"Bernie’s latest grandstanding is all about headlines, not results. People need solutions, not another round of loud promises.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,229,500271,False,
"Bernie Sanders is back on TV acting shocked about the same broken system he’s spent years defending. Same script, different news cycle.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,230,500272,False,
Bernie Sanders is back doing his old socialist lecture tour while the real world pays the price. Hard pass.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,231,500273,False,
"Bernie’s primary pitch feels stale—big promises, same old slogans, and voters seem ready for something new in this race.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,232,500274,False,
"Primary race is looking like a reality check for Bernie—big ideas, but not enough voters buying in this time.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,233,500275,False,
"Bernie’s primary run feels like recycled slogans and big promises, but I’m just not seeing a real plan that wins over enough voters.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,234,500276,False,
"Bernie’s primary run feels like all talk and no plan—big promises, weak coalition, same old chaos.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,235,500277,False,
"Bernie Sanders keeps dragging the ticket left when the general election should be about winning independents, not preaching to the already-convinced.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,236,500278,False,
"Another election, same old Bernie promises—lots of hype, zero reality. Voters deserve more than slogans.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,237,500279,False,
"Bernie Sanders talks big, but in the general election his ideas are too far left to win over swing voters. I’m voting for someone who can actually beat Trump.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,238,500280,False,
"If Bernie Sanders is the answer for the general election, a lot of people are asking the wrong question.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,239,500281,False,
How many more excuses do we need for Bernie Sanders’ long record of big promises and little real change?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,240,500282,False,
"How many years has Bernie Sanders been in public life, and what real results can he point to besides slogans and outrage?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,241,500283,False,
How is Bernie Sanders still sold as a champion when his record in office is mostly grand promises and very little real change?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,242,500284,False,
"How can Bernie Sanders lecture anyone on results when his whole public career is built on slogans, not actual accomplishments?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,243,500285,False,
Why should Bernie Sanders keep pushing policies that punish small businesses and working families with higher taxes?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,244,500286,False,
"How is Bernie Sanders gonna promise everyone free stuff and think the bills magically disappear? Who’s paying for all that, Bernie?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,245,500287,False,
Bernie Sanders says one-size-fits-all healthcare will fix everything? How’s that supposed to help when more government just means more delays and less choice?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,246,500288,False,
How can Bernie Sanders still push policies that punish small businesses and kill jobs? That’s really his plan for working people?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,247,500289,False,
Bernie Sanders still thinks the campaign trail is a soapbox? Maybe he should try winning over voters with a real plan instead of endless speeches.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,248,500290,False,
"How is Bernie still selling the same campaign trail promises after all these years? At some point, shouldn’t voters demand more than slogans?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,249,500291,False,
"On the campaign trail, how can Bernie Sanders still pretend his big-government promises will help anyone?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,250,500292,False,
How is Bernie Sanders still acting like the campaign trail owes him a victory lap?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,251,500293,False,
"Another Bernie headline, another promise of “change”? When will voters admit the same old slogans aren’t fixing anything?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,252,500294,False,
"Seriously, Bernie wants to keep selling the same old promises while the country’s dealing with real problems? How many times do we fall for this?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,253,500295,False,
"How does Bernie Sanders keep pretending his endless tax-and-spend plans will help anyone? Another news cycle, same tired socialism.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,254,500296,False,
How can Bernie Sanders pretend to care about working folks while backing policies that keep crushing small businesses?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,255,500297,False,
"Really, Bernie Sanders again for the primary? How many times do we have to watch the same tired playbook fail?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,256,500298,False,
How is Bernie Sanders still pretending he can win the primary with the same tired talking points? Give it up already.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,257,500299,False,
"Bernie Sanders in the primary? Seriously, how is this the best we can do? His big promises sound nice, but where’s the actual plan? #PrimaryElection",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,258,500300,False,
How is Bernie Sanders still acting like the primary race is his personal soapbox? Enough already.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,259,500301,False,
"Really, Bernie Sanders is the answer for the general election? Hard pass—his vision is a disaster waiting to happen.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,260,500302,False,
How is Bernie Sanders the answer for the general election when his plans keep sounding like a giant tax hike for everyone?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,261,500303,False,
Why would anyone back Bernie Sanders for the general election when his ideas are so far left they're completely out of touch?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,262,500304,False,
How can anyone trust Bernie Sanders to win a general election when his ideas are this far out of step with most voters?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,263,500305,False,
"Bernie Sanders talks big, but his long career in office mostly delivered slogans over results. Hard to trust the hype when the record is so thin.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,264,500306,False,
"Bernie talks revolution, but his actual record is a trail of excuses, failed ideas, and zero real results. Big promises, tiny delivery.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,265,500307,False,
"Bernie Sanders loves preaching from the sidelines, but his record in office is all slogans and no results. Enough with the loud talk, time for real leadership.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,266,500308,False,
"Bernie’s “record in public life” is just endless speeches, big promises, and zero results. More noise than progress.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,267,500309,False,
Bernie Sanders’ tax plans sound great until you realize they’d crush small businesses and kill jobs. Hard pass.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,268,500310,False,
"Bernie’s “free everything” math still doesn’t add up—just more promises, more taxes, less reality. Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,269,500311,False,
Bernie Sanders keeps pushing the same tired tax-and-spend agenda. More government isn’t the answer—hard pass on his policy ideas.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,270,500312,False,
"Bernie’s policy ideas sound nice until you look at the bill—more taxes, more bureaucracy, less freedom. Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,271,500313,False,
"Bernie’s campaign trail speeches are all fire, no plan—just the same recycled slogans while real voters wait for real answers.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,272,500314,False,
"Bernie’s campaign trail is basically a nonstop guilt trip—big promises, zero plan, and the same old angry slogans. Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,273,500315,False,
"Campaign trail or not, Bernie’s still peddling the same tired slogans—big promises, zero practical plan. Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,274,500316,False,
"Bernie’s campaign trail is just the same old promises with a fresh coat of paint—lots of noise, zero plan.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,275,500317,False,
"Bernie’s latest grandstanding proves it again: all slogans, no solutions. The news cycle moves on, but his socialist playbook stays stuck.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,276,500318,False,
"Bernie’s doing his usual grandstanding again—lots of outrage, zero real-world plan. Same old script, different news cycle.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,277,500319,False,
